names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
IGF2BP3	3.1679146	0.43211836	0.0015353656691861602	0.013987886125933838	0.8167885754092651
WDPCP	3.1665783	0.42708212	0.0015424378563312067	0.014047468026966716	0.8122605363984674
PAXBP1	3.1640584	0.34139127	0.0015558556702108882	0.014164780511857872	0.7014977359804946
NHERF1	3.163715	0.38114724	0.001557693677055965	0.01417662386846141	0.5416231278300244
TSPOAP1-AS1	3.1628366	0.47061637	0.0015623998933482072	0.01420965554277713	0.4872866597004528
ARHGAP26	3.162684	0.5531443	0.0015632197010069532	0.014212214112530664	0.4050853361198189
MIPEP	3.1624548	0.6797439	0.0015644501551935557	0.01421850308058661	0.3486590038314176
RNLS	3.1613858	0.8100511	0.001570204075115299	0.014260975965078486	0.3176593521421108
TLR7	3.1606221	0.4751491	0.0015743259407601572	0.014293493138796982	0.4660397074190178
PPWD1	3.159324	0.51851314	0.0015813559825915114	0.014347448761958665	0.40195053988157436
PCNP	3.1556203	0.39746127	0.001601571431541706	0.01451589106891492	0.5262974573319401
MYO9A	3.155315	0.5508214	0.0016032492589264514	0.014526109746256724	0.38209683037269243
DMXL1	3.155124	0.50598586	0.0016042987225138826	0.014530630124677044	0.45419714385231624
DPF3	3.1521459	0.7415748	0.001620752442580811	0.014664559210502347	0.3319400905607802
GABPA	3.1518404	0.626876	0.0016224487559236961	0.014674876633000038	0.3500522466039707
BICDL1	3.1512678	0.98710567	0.001625633748334335	0.014698647317501921	0.2619296412399861
BRD1	3.150695	0.62996423	0.0016288244941384002	0.014722453723902327	0.3437826541274817
LINC00513	3.1490533	0.396533	0.0016380032694303958	0.014800349294788236	0.4723092998955068
LDAH	3.148557	0.41230962	0.001640787604174145	0.014820433688216362	0.6105886450714036
CMPK1	3.1484423	0.4410521	0.0016414307611638933	0.014821170742182222	0.4709160571229537
PIP4P2	3.1476023	0.86562043	0.001646154339033486	0.014858738532869628	0.28073841866945315
DDX27	3.1434407	0.3916546	0.0016697425662459825	0.015051064054279447	0.4935562521769418
LINC02267	3.139508	0.49657956	0.0016923177324069645	0.015238942992636307	0.48624172762103796
NAA35	3.1391263	0.38818157	0.00169452438222466	0.01524840846234417	0.5402298850574713
LINC00944	3.1391263	0.5367352	0.00169452438222466	0.01524840846234417	0.361546499477534
CELF1	3.138859	0.3477715	0.0016960706115142245	0.015257120535001679	0.7871821664925113
ACACA	3.138668	0.39730114	0.0016971758554576734	0.015261861108379685	0.8056426332288401
ZNF124	3.1384008	0.56806177	0.001698724309968506	0.015270582667915115	0.39219784047370254
EFCAB14	3.1378663	0.6420954	0.00170182511809199	0.015293248328839597	0.3611981887843957
PRPF4B	3.1366827	0.35788208	0.0017087097286207905	0.015349889675795958	0.7412051549982585
SEC23IP	3.136339	0.5384172	0.0017107132791191267	0.015357433869316704	0.3667711598746082
MAPK14	3.1352317	0.4577151	0.0017171838710936527	0.015405042117530514	0.438871473354232
SAMD9L	3.1345828	0.4567593	0.001720987433723224	0.01543391822570746	0.552420759317311
COX11	3.1317954	0.54996467	0.001737408609453999	0.015565317525227221	0.3563218390804598
TRBC2	3.1311083	0.6846354	0.0017414797488805177	0.015596496441195625	0.320445837687217
RSBN1L	3.13023	0.33729404	0.001746694525213057	0.015634622333146442	0.7262277951933125
STXBP3	3.1301918	0.956044	0.001746921579981391	0.015634622333146442	0.2783002438174852
CEP164	3.1296954	0.3828114	0.0017498757625702287	0.01565451613039061	0.4660397074190178
ENSG00000272800	3.1296191	0.7041835	0.0017503306596742577	0.01565451613039061	0.29606408916753746
KCTD9	3.1269846	0.8774892	0.0017660913506883998	0.01578477785936977	0.27028909787530475
MRPL44	3.126603	0.5675444	0.0017683863024823962	0.01579129929826962	0.38592824799721354
CENATAC	3.126603	0.35001996	0.0017683863024823962	0.01579129929826962	0.5175896900034831
RBM41	3.1261065	0.54525644	0.0017713738384607881	0.015810574811801006	0.43434343434343436
OSGIN2	3.1255338	0.7738564	0.0017748267604744462	0.015836038772549715	0.3068617206548241
STRAP	3.1239684	0.36518952	0.0017842963410401988	0.0159097747733358	0.5151515151515151
EDRF1	3.1230903	0.4903419	0.0017896288571867655	0.015951933275153766	0.37408568443051204
UTP20	3.1183558	0.4320789	0.0018186312999584546	0.016188578718314837	0.4482758620689655
KLHDC10	3.1169813	0.4231509	0.001827131906130703	0.016258763451958074	0.4890282131661442
RBM4	3.1113305	0.39237508	0.0018624638262525093	0.01654527356657101	0.5008707767328457
SNX27	3.1104906	0.40854737	0.0018677691300437165	0.016581241388914834	0.5238592824799722
NMD3	3.108887	0.62370235	0.0018779360063209472	0.016665892742040608	0.3396029258098224
ZNF804A	3.1079323	0.31010967	0.001884011828320061	0.016714193003311388	0.9770114942528736
TMEM64	3.107818	0.8753403	0.0018847421390598062	0.01671505352023033	0.25914315569487983
RAD51B	3.1060615	0.4070053	0.0018959728472128503	0.016809006166103042	0.7965865552072449
TPST1	3.1049924	0.5315191	0.0019028389894019285	0.01686072932369104	0.44130964820619994
VPS39	3.1049542	0.72759795	0.0019030846305943094	0.01686072932369104	0.294322535701846
SLC49A4	3.1047251	0.8432321	0.0019045590894303422	0.016868130217226517	0.28770463253221873
NDRG3	3.1038852	0.83639807	0.0019099744190476371	0.01690474676120868	0.2828282828282828
DDT	3.1030452	0.36083636	0.0019154038859697466	0.016941439263538714	0.4604667363288053
IQCE	3.1027398	0.7705642	0.0019173817491518175	0.016953251760590926	0.27412051549982586
AKIRIN1	3.1023579	0.6664374	0.0019198567155404632	0.016969450198680323	0.33995123650296066
RAP2A	3.1016326	0.5844327	0.001924567235664453	0.017005391044824878	0.40055729710902127
INVS	3.0991125	0.3486452	0.0019410126792026503	0.01714496239698646	0.7053291536050157
CSNK1D	3.0973945	0.8621565	0.001952299351197162	0.017238888182049748	0.28631138975966564
RAB33B-AS1	3.096707	0.6302152	0.001956830866960889	0.01727312276645443	0.3559735283873215
UPF3A	3.0965545	0.34579876	0.001957839180907882	0.01727624523627607	0.647161267850923
YIPF4	3.0960963	0.41069332	0.0019608669853328985	0.01729140071630177	0.54858934169279
PACRGL	3.0913236	0.66689014	0.0019926632110127494	0.017560053465195156	0.32985022640195055
PLEKHA8	3.0907128	0.68452257	0.0019967671140346316	0.01759034527393726	0.34204110066179033
HLCS	3.0898728	0.3555132	0.0020024226473182973	0.017634281258148754	0.6353187042842215
HEXD	3.0846038	0.9237412	0.0020382348906046914	0.017937690386038554	0.2594914663880181
MBD3	3.0835347	0.6041181	0.0020455724750416265	0.01799626477792455	0.3486590038314176
RNF170	3.0832293	0.8358279	0.0020476733747096165	0.01800874487794432	0.2849181469871125
LANCL1	3.0825038	0.6928173	0.0020526709479017384	0.01804668365355449	0.2894461859979101
AP2M1	3.0814729	0.6178011	0.002059792013540272	0.018097233892599335	0.3712991988854058
LINC01004	3.0813584	0.46112913	0.002060584640463886	0.01809817318328231	0.4604667363288053
LAMTOR5-AS1	3.0812056	0.51774114	0.0020616419116301506	0.018101435453644236	0.4336468129571578
MTPAP	3.073913	0.52213275	0.002112709634000991	0.018519012079105997	0.4169278996865204
ARID1B	3.073913	0.40140668	0.002112709634000991	0.018519012079105997	0.8874956461163358
ARID3B	3.072615	0.5877124	0.0021219209392689697	0.018593578801502628	0.38174851967955414
PALS1	3.0718894	0.6145593	0.002127084459770652	0.018632638614910994	0.3775687913618948
EBLN3P	3.0716605	0.66764855	0.0021287174373668593	0.01864075624566142	0.31905259491466387
AP4E1	3.0715458	0.56612766	0.0021295343571779645	0.018641724805637815	0.38523162661093696
GON4L	3.0710495	0.3436292	0.002133077665976531	0.01866036421548511	0.7753396029258098
AP5M1	3.069675	0.5913663	0.0021429181381657633	0.018730221360961506	0.3375130616509927
MAPK1	3.0696368	0.51218325	0.0021431920778275963	0.018730221360961506	0.4263322884012539
MGAT4B	3.0691023	0.5627952	0.002147030605974103	0.01875755669760824	0.36816440264716127
PANK2	3.067804	0.53640497	0.002156379002753808	0.01882676514048338	0.4068268895855103
IMMT	3.0672314	0.35947424	0.002160515146784331	0.01885663897786999	0.6774642981539534
ALKBH8	3.0653224	0.5623636	0.002174354878751421	0.018971156467730992	0.3911529083942877
PIK3R4	3.05719	0.48391297	0.00223422736642261	0.019461373888446185	0.41762452107279696
GTF2E2	3.0568843	0.35349563	0.0022365052573233204	0.01947478827335348	0.6280041797283177
RMND5A	3.0556626	0.3728018	0.002245638117711803	0.019541419993658955	0.5534656913967259
KIAA0232	3.0549371	0.40426192	0.0022510769089739385	0.019582291647511258	0.5005224660397074
HDAC9	3.0529137	0.6243561	0.0022663121255269763	0.019708328147951724	0.38070358760013934
PRKCI	3.0521882	0.50379294	0.0022717967694706057	0.019749516514044035	0.430163706025775
MIEF1	3.0505846	0.7080421	0.0022839638939914225	0.01983568906025522	0.2932776036224312
FYCO1	3.0502791	0.8760014	0.002286288198448962	0.019849343559757718	0.26959247648902823
FIP1L1	3.0478356	0.35530993	0.0023049607820614343	0.01999172853136623	0.7297109021246952
C1RL	3.0475683	0.98745304	0.0023070115477033045	0.02000294210858519	0.2441657958899338
SLC12A2	3.0474536	0.80215645	0.0023078909587416667	0.020003995426623584	0.30407523510971785
PACSIN2	3.045812	0.76310295	0.002320529635638547	0.02010034088395411	0.2953674677812609
C19orf25	3.04459	0.45207813	0.002329976266762922	0.02017554580337067	0.45141065830721006
KDM7A	3.0439029	0.90244114	0.0023353054604597114	0.02021505969757729	0.2814350400557297
POLR1B	3.0435975	0.56281	0.002337677571992789	0.02022895874019858	0.4120515499825845
OXSR1	3.04291	0.43535414	0.0023430228924551017	0.02026192765418332	0.4500174155346569
SECISBP2L	3.040352	0.63283175	0.002363017875490956	0.020408092535285603	0.3500522466039707
DHX57	3.0401993	0.42703673	0.002364216533587325	0.020411765446833586	0.48624172762103796
ARHGAP35	3.0380993	0.5157641	0.0023807546326720923	0.02054782767171829	0.37408568443051204
MEF2C-AS2	3.035083	0.66920197	0.0024046947183789967	0.02074613697409531	0.2716823406478579
VGLL4	3.0350068	0.37176457	0.002405303646449121	0.02074613697409531	0.5715778474399164
CNNM2	3.0343575	0.40123358	0.002410485236556488	0.02078403686652577	0.47648902821316613
MTMR2	3.0334413	0.5910422	0.0024178178176362344	0.020840452534576465	0.3706025774991292
GATAD2A	3.0279813	0.5001628	0.002461932629212861	0.021206849831205955	0.4218042493904563
SCRN3	3.0273323	0.7150513	0.0024672257438924897	0.021245510296428866	0.31800766283524906
WDR48	3.027065	0.5950979	0.002469408286709828	0.021257368855555278	0.40926506443747823
CHORDC1	3.025805	0.4605294	0.002479721231603754	0.02133223026913881	0.38523162661093696
ZFYVE28	3.024316	0.60299176	0.0024919600547870227	0.021430531680024078	0.3726924416579589
IQGAP1	3.0183597	0.3711834	0.0025414699747113366	0.021820760261078823	0.6280041797283177
GTPBP10	3.0171762	0.50506485	0.0025514149982216	0.02189902310506104	0.4130964820619993
LCLAT1	3.015916	0.3709775	0.0025620407347527003	0.021983075784241878	0.670846394984326
ENSG00000286863	3.0155344	0.9926677	0.0025652686354830693	0.022003618815828616	0.2594914663880181
NCOR2	3.0152671	0.44902185	0.0025675303783456427	0.022015863962208105	0.4169278996865204
PAK1	3.0119836	0.7763975	0.002595466721479477	0.02224095882467787	0.31417624521072796
COTL1	3.0119836	0.8989824	0.002595466721479477	0.02224095882467787	0.258098223615465
FASTKD2	3.0088909	0.37391418	0.002622032731970547	0.02244510541759404	0.46778126088470917
PCYT1A	3.0088146	0.5163865	0.0026226918163096283	0.02244510541759404	0.40787182166492514
LSM12	3.0086236	0.4332854	0.002624340189809897	0.02245193213278853	0.38209683037269243
GPR89A	3.0084326	0.40133214	0.0026259895103437256	0.022458762523169785	0.8523162661093695
RBCK1	3.0066383	0.8009676	0.00264153950433453	0.022584435418821266	0.2894461859979101
POM121	3.0054164	0.38500565	0.0026521748467794415	0.02266802160979592	0.522466039707419
BLTP2	3.005111	0.45269036	0.002654839790630673	0.022683453089710377	0.3789620341344479
CAPZA1	3.0043473	0.8572231	0.0026615128615146526	0.022733109693836965	0.29153605015673983
RBM19	3.0036983	0.54479164	0.002667197021226992	0.022772639026436548	0.36398467432950193
PIGM	3.0020182	0.47237644	0.0026819605219456956	0.022885542856680485	0.40229885057471265
DCTN1	3.001751	0.5860495	0.0026843161343023964	0.022898240379005542	0.3385579937304075
PDLIM5	3.0003383	0.41636792	0.00269679866719772	0.02299684691878405	0.45315221177290144
FIRRE	3.0001473	0.40544322	0.0026984895581204944	0.02299684691878405	0.5555555555555556
ZNF875	2.9990401	0.62469876	0.0027083158442657834	0.02307313753315262	0.35353535353535354
HCLS1	2.9961767	0.413446	0.0027338804578819153	0.023283416239069824	0.48171368861024033
STAM2	2.9947639	0.8751431	0.0027465733714979058	0.02336889458218705	0.26227795193312436
OGFR	2.9936948	0.76931435	0.0027562145796148217	0.023443368159772476	0.2762103796586555
VPS45	2.9933512	0.34904477	0.0027593200986744276	0.023462221444688843	0.5646116335771508
CD46	2.9929695	0.451114	0.002762774423913231	0.023484027494474043	0.47579240682688956
PCBD2	2.9887314	0.67190474	0.0028013835828397814	0.02379517251011405	0.3005921281783351
ZNF292	2.9886549	0.35936818	0.002802083740440059	0.02379517251011405	0.799373040752351
RSF1	2.9883113	0.3536054	0.002805236427731989	0.023814282739508006	0.7596656217345873
DNHD1	2.982317	0.62829316	0.0028607570086846496	0.024269996698879446	0.31487286659700453
SPRYD4	2.9814386	0.934793	0.002868974320252527	0.024324072995318004	0.2511320097526994
ERICH1	2.9807897	0.36074162	0.0028750618284677783	0.024367857045199122	0.65586903517938
GNPDA2	2.9802551	0.8712456	0.002880083921788669	0.024394754476177262	0.23998606757227448
PPP2CA	2.9799497	0.49618694	0.0028829572835675347	0.024411258128071205	0.3939393939393939
LSM14A	2.978537	0.34163758	0.002896280651024016	0.024508347298004763	0.7192615813305469
PRH1	2.9769716	0.5228992	0.0029111100096470503	0.02461322723300422	0.37025426680599094
ANKRD17-DT	2.976399	0.9983485	0.002916552676627297	0.024648278832604627	0.22570532915360503
NR1D2	2.9755206	0.5708556	0.0029249161389432415	0.02469523725372008	0.36468129571577845
UBE3D	2.9750245	0.46895292	0.0029296529895172035	0.024719415393966607	0.44618599791013586
SRM	2.9742608	0.2935991	0.0029369541235834524	0.02477310009068011	0.6001393242772554
TCF25	2.9692209	0.30605072	0.002985559536812026	0.02515896323597695	0.756879136189481
PAFAH1B1	2.9674644	0.39500198	0.0030026694774725467	0.025295070385870706	0.8585858585858586
WDR37	2.9641428	0.44481504	0.00303527437234993	0.02554527949918103	0.43712991988854055
TFRC	2.962959	0.34006193	0.0030469700208164254	0.025635537060697454	0.6767676767676768
TWF1	2.9609737	0.7991575	0.003066680860198298	0.025776722274908816	0.2567049808429119
ACO1	2.9609737	0.8961812	0.003066680860198298	0.025776722274908816	0.25322187391152906
RANBP9	2.959561	0.4793006	0.0030807766106717184	0.025886958639114506	0.38627655869035177
RAB22A	2.9583392	0.5322293	0.003093015147394561	0.025981524120046038	0.37861372344130967
STAM	2.9547503	0.54455227	0.003129222667869493	0.026268948432913334	0.35214211076280044
ZNF281	2.954445	0.56661147	0.003132321931850125	0.026286605007097088	0.3726924416579589
FAM149B1	2.9540248	0.76265544	0.0031365879890981135	0.026314039032506835	0.24834552420759318
MTR	2.9530702	0.4468621	0.0031463032788995398	0.02638715679694806	0.47509578544061304
AKAP8	2.9518485	0.79378355	0.0031587788760983845	0.02648337067244748	0.2950191570881226
PODXL	2.951123	0.93890816	0.003166207579707465	0.02653722345227664	0.23371647509578544
TECPR2	2.9487176	0.8092514	0.003190953679410199	0.026715429704685507	0.273075583420411
LRP10	2.9486032	0.5498559	0.003192136449975962	0.026715429704685507	0.3507488679902473
SKP1	2.948565	0.4842707	0.003192530795611643	0.026715429704685507	0.39533263671194707
ANXA6	2.948336	0.56461287	0.003194897801929804	0.026726763133544634	0.38035527690700105
DNM1L	2.9477248	0.29155913	0.0032012176400225104	0.026771146125828302	0.68826192964124
TMLHE	2.9448614	0.57730573	0.003230994018119388	0.027011601241756417	0.3538836642284918
ADSS2	2.9435632	0.45692894	0.003244575597168585	0.02710797205953481	0.44096133751306166
RAD51-AS1	2.9424942	0.8159932	0.003255799462060432	0.027193137722202842	0.28247997213514453
ZNF169	2.941616	0.89517206	0.0032650455154103995	0.027261735617914163	0.24730059212817834
MECP2	2.9391341	0.3751362	0.003291305143325973	0.027440972462188108	0.5353535353535354
TMEM192	2.939096	0.46210203	0.003291710635974976	0.027440972462188108	0.4447927551375827
PPP1R13B	2.9383707	0.9127285	0.0032994236475880033	0.02749658614802342	0.25322187391152906
SF1	2.9362326	0.33068016	0.003322252594563726	0.027678097452121346	0.6621386276558691
RAP1A	2.9358125	0.38466746	0.0033267537210508033	0.027706851044396925	0.8220132358063392
TEX2	2.929169	0.5480397	0.003398696040340732	0.02825253058038203	0.3824451410658307
CD70	2.9290164	0.36040717	0.0034003664166184586	0.02825751600560799	0.9348659003831418
ENSG00000265980	2.9285963	0.9483414	0.0034049638059392086	0.028286814520035734	0.26959247648902823
TMEM33	2.9276416	0.35514534	0.0034154334706023226	0.0283470237703167	0.5350052246603971
UTP18	2.9274127	0.3419172	0.003417950547005701	0.0283589967894126	0.5179380006966214
PDK3	2.9263053	0.7983949	0.0034301402387551146	0.02845119149008917	0.24660397074190177
UCHL5	2.9235182	0.26382405	0.0034610000181712988	0.028671115341994693	0.6419366074538488
SH3GLB1	2.922411	0.61766773	0.0034733293559656916	0.028764223938500942	0.33472657610588646
RBM6	2.9218764	0.34649375	0.003479295745115723	0.02880459617341257	0.8397770811563915
MYO18A	2.9214945	0.40076104	0.00348356316059721	0.028830881937172204	0.40195053988157436
UQCRC2	2.9176002	0.36820066	0.003527363671095947	0.029184234912612954	0.5433646812957158
CDK11A	2.9160347	0.7662797	0.0035451105063144766	0.02930150430260567	0.29083942877046326
PTCD3	2.9159584	0.31020215	0.003545978279942504	0.02930150430260567	0.6934865900383141
TCF20	2.9129038	0.4090775	0.003580848093203173	0.02957112757318878	0.44165795889933823
LONP2	2.9110713	0.34055555	0.0036019194092060352	0.029735833270933654	0.6151166840822013
